GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,16219.56879852226,3.079159193104,0.17070614561597,,,Summary1.As1,EST,1998,Sector
2.  Industrial processes and product use,693.2120978302852,,0.02317573631676,49.38556663248359,0.0001253194875,Summary1.As1,EST,1998,Sector
