GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,23863.68980415036,3.64292305412354,0.13726003845238,,,Summary1.As1,EST,1992,Sector
2.  Industrial processes and product use,551.8120284904511,,0.01742844567678,15.9210727,3.9628125e-06,Summary1.As1,EST,1992,Sector
