GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,14100.584412841394,2.43733444980721,0.18012783228789,,,Summary1.As1,EST,2009,Sector
2.  Industrial processes and product use,314.10467919454663,,0.015832375,153.11726492823166,6.575124857e-05,Summary1.As1,EST,2009,Sector
