GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,17055.42714935261,2.57762448232301,0.20689173857982,,,Summary1.As1,EST,2012,Sector
2.  Industrial processes and product use,708.4903529849818,,0.015701090625,188.03022756666687,8.721535648e-05,Summary1.As1,EST,2012,Sector
