GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),73790.01688359208,,,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
                                           Sectoral approach(2),75819.23241050547,14.38641326727693,1.57006036564364,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
1.  Energy industries,49205.01565411021,0.63245138524522,0.49319841776767,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5229.159197630539,0.25929385547246,0.17499738999545,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
3.  Transport,16246.665414787165,3.212229178364,0.62630612059952,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
4.  Other sectors,4903.1074771819,10.280793500875,0.268977048,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
5.  Other,235.2846667956511,0.00164534732025,0.006581389281,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
B. Fugitive emissions from fuels,4.07207513785191,51.01018479318226,5.458214343e-05,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
1.  Solid fuels,,46.967804,,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4.07207513785191,4.04238079318226,5.458214343e-05,,,,Summary1.As1,GREECE,2013,Subsector,1. Energy
