GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),96817.6776983896,,,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
                                           Sectoral approach(2),100008.46615867552,15.56050884265603,3.39098646569357,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
1.  Energy industries,55921.53549444909,0.7469652615877,0.59637402066386,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,9102.769760805615,0.47260284752228,0.21921682778685,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
3.  Transport,20628.462203546795,4.94590451203855,1.27394851308286,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
4.  Other sectors,14355.69869987402,9.3950362215075,1.30144710416,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
B. Fugitive emissions from fuels,7.02630496517928,61.98365218671411,9.149085969e-05,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
1.  Solid fuels,,59.488429,,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,7.02630496517928,2.49522318671411,9.149085969e-05,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
A.  Mineral industry,7348.956774397302,,,,,,Summary1.As1,GREECE,2003,Subsector,1. Energy
