GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),95187.74684847,,,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
                                           Sectoral approach(2),96103.00920123143,15.61989849274832,3.30570502865958,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
1.  Energy industries,54678.65814223039,0.71875442402917,0.58572997851493,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,9426.054536315465,0.53223810174506,0.23519967836919,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
3.  Transport,19553.338334116735,4.98281030559909,1.28886318927546,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
4.  Other sectors,12444.958188568833,9.386095661375,1.1959121825,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
B. Fugitive emissions from fuels,9.63127730439978,63.66758118724129,0.00012578142376,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
1.  Solid fuels,,61.37762800000001,,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,9.63127730439978,2.28995318724128,0.00012578142376,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
A.  Mineral industry,7312.4681644006805,,,,,,Summary1.As1,GREECE,2002,Subsector,1. Energy
