GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),94523.40496750866,,,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
                                           Sectoral approach(2),97638.29285927778,12.6744385051852,2.90018133715806,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
1.  Energy industries,54480.473808626506,0.71780777148933,0.567722188563,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,7436.782168634298,0.48937542788092,0.29216407443998,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
3.  Transport,24796.632464429316,4.09761476669372,1.20641148297016,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
4.  Other sectors,10674.715399976889,7.367894462075,0.826899283,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
5.  Other,249.689017610765,0.00174607704623,0.00698430818492,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,4.43504112558633,60.16157291970265,6.06629341e-05,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
1.  Solid fuels,,56.52180300000001,,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4.43504112558633,3.63976991970264,6.06629341e-05,,,,Summary1.As1,GREECE,2009,Subsector,1. Energy
