GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),88360.99220109872,,,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
                                           Sectoral approach(2),89760.01121967142,15.50539905570418,3.44031170670857,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
1.  Energy industries,49995.24340110845,0.64939464433681,0.5552011411463,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,10152.17738677449,0.49435452848198,0.22717364341731,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
3.  Transport,18998.76916372932,4.76288326544539,1.57800125881096,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
4.  Other sectors,10613.821268059155,9.59876661744,1.079935663334,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
B. Fugitive emissions from fuels,15.60842574529275,54.69217347820391,0.00022156767188,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
1.  Solid fuels,,53.029964,,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,15.60842574529275,1.66220947820391,0.00022156767188,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
A.  Mineral industry,7294.799095286676,,,,,,Summary1.As1,GREECE,1998,Subsector,1. Energy
