GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,267.6401999014155,262.54211258297306,19.45350159988806,Summary1.As2,DENMARK,2000,Sector
"4.  Land use, land-use change and forestry  (4)",4869.003165665707,10.1198057106525,0.19252403883156,Summary1.As2,DENMARK,2000,Sector
5.  Waste,25.37295030364755,42.17275453435503,0.80352811439335,Summary1.As2,DENMARK,2000,Sector
