GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,48937.83868867118,27.21613829977878,1.22592361318344,,,,Summary1.As1,DENMARK,2009,Sector
2.  Industrial processes and product use,1063.974646235791,0.1179708294188,0.075363621547,971.9807008969299,19.02654818708,0.00155687740142,Summary1.As1,DENMARK,2009,Sector
