GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,4771.937758489169,0.05532712453721,0.13897815793877,Summary1.As3,DENMARK,2011,Sector
CO2 emissions from biomass,13004.684644456727,,,Summary1.As3,DENMARK,2011,Sector
Indirect N2O,,,1.1075127730553,Summary1.As3,DENMARK,2011,Sector
Indirect CO2,426.84333102130716,,,Summary1.As3,DENMARK,2011,Sector
