GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),89537.74068846117,,,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
                                           Sectoral approach(2),91745.46134469502,38.87821602800023,2.00251089883793,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
1.  Energy industries,53512.41889385648,1.24728133032057,0.83166860544874,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,9634.291251610299,1.50582185017281,0.20442155215237,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
3.  Transport,16537.046700730098,1.29160236168329,0.55532046499735,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
4.  Other sectors,11752.263456593204,34.81430682151737,0.40246811835694,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
5.  Other,309.44104190494926,0.01920366430619,0.00863215788253,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
B. Fugitive emissions from fuels,208.12058526674167,174.7960006718219,9.292207792e-05,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
1.  Solid fuels,201.8164,149.77612724284432,,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6.30418526674167,25.01987342897759,9.292207792e-05,,,,Summary1.As1,CZECH REPUBLIC,2014,Subsector,1. Energy
