GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),107476.81297716258,,,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
                                           Sectoral approach(2),113984.02679844284,35.37823178222181,2.08986339053308,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
1.  Energy industries,62262.54382685934,1.11486497759027,0.93141199629892,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,19453.413274876297,1.71672237247983,0.24756980138375,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
3.  Transport,15848.713091011674,2.74093152183597,0.57119591750696,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
4.  Other sectors,16153.912849795517,29.77430369440879,0.33382692709738,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
5.  Other,265.44375590000004,0.03140921590695,0.00585874824607,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
B. Fugitive emissions from fuels,314.4839356638221,241.84785577174608,0.00018714681818,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
1.  Solid fuels,301.87164,211.95119460104578,,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,12.61229566382205,29.8966611707003,0.00018714681818,,,,Summary1.As1,CZECH REPUBLIC,2004,Subsector,1. Energy
