GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),88417.96748486084,,,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
                                           Sectoral approach(2),89264.37909154767,40.28760815359055,2.07085742572925,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
1.  Energy industries,48932.97082125205,1.37320255029899,0.77029654682024,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,9673.492354918248,1.67924496988062,0.22607013100889,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
3.  Transport,18825.236405386047,1.06706965640629,0.6174508551565,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
4.  Other sectors,11539.01771629133,36.15439473666674,0.44696929761801,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
5.  Other,293.6617937,0.01369624033791,0.01007059512561,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
B. Fugitive emissions from fuels,83.7374834468421,117.34672009225235,5.029626623e-05,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
1.  Solid fuels,80.283153496,93.58596997254465,,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,3.45432995084211,23.76075011970772,5.029626623e-05,,,,Summary1.As1,CZECH REPUBLIC,2019,Subsector,1. Energy
