GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),92889.69292837221,,,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
                                           Sectoral approach(2),93858.3650158666,40.36837704301293,2.09962025783327,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
1.  Energy industries,52675.667019861714,1.35360995403131,0.83031352751536,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,10120.09612791812,1.57706620108675,0.21284256798152,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
3.  Transport,18652.017514191983,1.18682585855065,0.61472903841147,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
4.  Other sectors,12098.386712694779,36.23589168011952,0.43141718890546,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
5.  Other,312.19764119999996,0.0149833492247,0.01031793501946,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,108.13548851644904,131.0193959316125,6.878571429e-05,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
1.  Solid fuels,103.445712428,106.89457154724914,,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4.68977608844906,24.12482438436338,6.878571429e-05,,,,Summary1.As1,CZECH REPUBLIC,2018,Subsector,1. Energy
