GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,15764.278015235392,20.67344757158966,0.72761292728121,,,Summary1.As1,CROATIA,2019,Sector
2.  Industrial processes and product use,2017.5076552196429,,0.22920108421986,1470.2306296112201,0.000344394,Summary1.As1,CROATIA,2019,Sector
