GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,15798.646062697462,23.44400026227563,0.70049691908231,,,Summary1.As1,CROATIA,2015,Sector
2.  Industrial processes and product use,1956.6729725076914,,1.11232983531675,948.11791692388,0.000244564,Summary1.As1,CROATIA,2015,Sector
