GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,105.17831416106667,65.64208327753752,4.65588637300241,Summary1.As2,CROATIA,2011,Sector
"4.  Land use, land-use change and forestry  (4)",-5755.117540867023,0.7451239546,0.43816879205688,Summary1.As2,CROATIA,2011,Sector
5.  Waste,0.050556,65.00300703096364,0.29834184774686,Summary1.As2,CROATIA,2011,Sector
