GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,19642.089044482545,25.71656874817751,0.79762202657512,,,Summary1.As1,CROATIA,2009,Sector
2.  Industrial processes and product use,2086.0960288861215,0.116391,2.08160677,473.66516822904003,0.000409704,Summary1.As1,CROATIA,2009,Sector
