GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,21965.252802454404,26.04165704322216,0.82973803406424,,,Summary1.As1,CROATIA,2007,Sector
2.  Industrial processes and product use,2804.4932591950846,0.136314,2.43023075,321.41743175757,0.000620737,Summary1.As1,CROATIA,2007,Sector
