GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,18595.124253145525,25.46240591268193,0.74859092883267,,,Summary1.As1,CROATIA,2011,Sector
2.  Industrial processes and product use,1949.8233011170903,0.069969,2.61875587,629.733329781799,0.000449964,Summary1.As1,CROATIA,2011,Sector
