GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,46.29386666666667,68.8294466982794,4.37179833986302,Summary1.As2,CROATIA,1995,Sector
"4.  Land use, land-use change and forestry  (4)",-8555.459249088744,0.3017896201,0.15967431429646,Summary1.As2,CROATIA,1995,Sector
5.  Waste,0.5357,40.36243805571781,0.25286346543,Summary1.As2,CROATIA,1995,Sector
