GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,14788.603545660739,20.37209603477346,0.73937643555838,,,Summary1.As1,CROATIA,2020,Sector
2.  Industrial processes and product use,1986.748256931812,,0.28529716522136,1574.631666253238,0.000397985,Summary1.As1,CROATIA,2020,Sector
