GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,16208.641532600663,23.11068902804419,0.71998171232517,,,Summary1.As1,CROATIA,2016,Sector
2.  Industrial processes and product use,1824.1576384030275,,0.432248098535,1083.59174918372,0.000289414,Summary1.As1,CROATIA,2016,Sector
