GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,16597.78116006926,22.71484054841479,0.7277542042325,,,Summary1.As1,CROATIA,2017,Sector
2.  Industrial processes and product use,2065.0860907225224,,0.39714964767001,1229.0187684278399,0.000307775,Summary1.As1,CROATIA,2017,Sector
