GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,20732.15813784719,26.17248907535236,0.80674054944474,,,Summary1.As1,CROATIA,2006,Sector
2.  Industrial processes and product use,2733.196412892796,0.146472,2.21522477,244.72099198255,0.000619937,Summary1.As1,CROATIA,2006,Sector
