GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,17247.966730910215,26.31629447877327,0.71200757871631,,,Summary1.As1,CROATIA,1998,Sector
2.  Industrial processes and product use,1715.2538241919585,0.195582,1.80333983,34.809401403933,0.000570344,Summary1.As1,CROATIA,1998,Sector
