GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,15640.052065810092,28.10760158969076,0.77627413396104,,,Summary1.As1,CROATIA,1996,Sector
2.  Industrial processes and product use,1650.6494106859786,0.2070168,2.24311277,24.781040209783,0.000548736,Summary1.As1,CROATIA,1996,Sector
