GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,17224.335446306162,24.01841400681601,0.71309349497205,,,Summary1.As1,CROATIA,2012,Sector
2.  Industrial processes and product use,1755.596694449146,,2.27026545,703.057631482102,0.000480794,Summary1.As1,CROATIA,2012,Sector
