GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,16492.032908346653,23.48055746765907,0.70383639481766,,,Summary1.As1,CROATIA,2013,Sector
2.  Industrial processes and product use,1865.501205661945,,0.88073596511045,768.70036128603,0.000314839,Summary1.As1,CROATIA,2013,Sector
