GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),496552.0733357368,,,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
                                           Sectoral approach(2),499929.6939901648,210.72050377512204,18.06864115744516,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
1.  Energy industries,188912.0326582071,102.61060032587342,3.60448897172237,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,63912.961295621695,5.92149377227646,2.27716844819754,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
3.  Transport,156778.27219111257,34.84750008887973,9.26658389781922,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
4.  Other sectors,89943.27558500026,67.32510709513859,2.9097465254921,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
5.  Other,383.1522602231371,0.01580249295384,0.01065331421393,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,14092.916971583541,2073.9918040110806,0.36228513464318,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
1.  Solid fuels,,50.46107706813351,,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,14092.916971583541,2023.530726942947,0.36228513464318,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
C. CO2 Transport and storage,0.27437,,,,,,Summary1.As1,CANADA,2016,Subsector,1. Energy
