GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),516607.3138594636,,,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
                                           Sectoral approach(2),519064.6524842703,212.69599537975338,18.24853132925537,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
1.  Energy industries,186765.08142766045,101.2335484156447,3.60917824438282,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,69090.05874337374,6.08889068485479,2.64709609176698,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
3.  Transport,163590.16894366805,34.93515323878769,8.76560878971295,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
4.  Other sectors,99289.17707453144,70.42560506704739,3.2173587190794,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
5.  Other,330.16629503659675,0.01279797341881,0.00928948431322,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,15484.001144222548,2020.8060704382185,0.37508514446978,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
1.  Solid fuels,,53.3531143747395,,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,15484.001144222548,1967.452956063479,0.37508514446978,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
C. CO2 Transport and storage,0.2765948,,,,,,Summary1.As1,CANADA,2018,Subsector,1. Energy
