GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),499686.4470808937,,,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
                                           Sectoral approach(2),506100.7778991738,218.37547286357957,19.74666472218457,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
1.  Energy industries,190925.5346774558,105.32729777899091,3.67562901287383,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,65469.53197591501,5.93807410135229,2.23027247680739,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
3.  Transport,159206.35441221253,33.62000787070132,10.90991505768094,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
4.  Other sectors,90179.2741181078,73.4759460343279,2.92194048207444,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
5.  Other,320.0827154826417,0.01414707820714,0.00890769274797,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
B. Fugitive emissions from fuels,16902.00287403492,2383.254946253962,0.46207769868813,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
1.  Solid fuels,,51.79785451704733,,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,16902.00287403492,2331.457091736914,0.46207769868813,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
C. CO2 Transport and storage,0.1008,,,,,,Summary1.As1,CANADA,2014,Subsector,1. Energy
