GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),516515.8264182403,,,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
                                           Sectoral approach(2),517817.81888762914,225.59073838063165,26.32995611338194,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
1.  Energy industries,205980.2964537665,112.65552600854784,4.0263759470347,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,65627.36896112197,5.69733001634957,2.0295604381067,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
3.  Transport,155793.791605938,35.60312451191535,17.75022703328848,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
4.  Other sectors,90095.51575319158,71.62821963481692,2.5148518779619,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
5.  Other,320.8461136110896,0.00653820900197,0.00894081699016,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
B. Fugitive emissions from fuels,15316.703370316174,2217.8418601313083,0.35336823879801,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
1.  Solid fuels,,52.17842497825943,,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,15316.703370316174,2165.663435153049,0.35336823879801,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
C. CO2 Transport and storage,0.0854,,,,,,Summary1.As1,CANADA,2008,Subsector,1. Energy
