GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Mineral industry,7197.817091378802,,,,,,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
B.  Chemical industry,4650.664394744388,4.66627677144973,3.69407336625626,,,,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
C.  Metal industry,13164.717993355702,0.07452,,,2500.200129866217,0.00866263691115,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,11134.512268818908,,,,,,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,,2.0808721925,3.212972454e-05,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,6909.971098699356,3.2207854539826,,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.97114694025927,,4.81401402149283,0.0077030333,Summary1.As1,CANADA,2009,Subsector,2.  Industrial processes and product use
