GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),467711.5433560458,,,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
                                           Sectoral approach(2),466825.2926956395,195.54593657808644,16.01750026992037,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
1.  Energy industries,170965.64247329303,94.18966874364266,3.30590912522813,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,62880.107574052985,5.37511371400599,2.44065791637615,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
3.  Transport,138389.36009583384,32.08166993643163,7.21917875161052,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
4.  Other sectors,94325.7656007412,63.88871781558422,3.0443956454882,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
5.  Other,264.41695171840263,0.01076636842194,0.00735883121737,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
B. Fugitive emissions from fuels,16426.33922568682,1554.9811332520553,0.33147831090795,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
1.  Solid fuels,,42.72226507108691,,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,16426.33922568682,1512.2588681809684,0.33147831090795,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
C. CO2 Transport and storage,0.489175755,,,,,,Summary1.As1,CANADA,2020,Subsector,1. Energy
