GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),512558.42217034835,,,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
                                           Sectoral approach(2),509865.09955275356,206.8780813917707,18.25039556953266,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
1.  Energy industries,188568.843541761,99.61272216201365,3.58951866277342,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,66750.3694432954,6.02392770369117,2.49975940713162,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
3.  Transport,159213.38550560828,34.55323864878518,8.99390048304536,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
4.  Other sectors,95000.75717926852,66.67487774622694,3.15795531078011,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
5.  Other,331.7438828203563,0.01331513105378,0.00926170580215,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
B. Fugitive emissions from fuels,14813.311467981792,2041.3756617030053,0.35068264359936,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
1.  Solid fuels,,48.64524811572084,,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,14813.311467981792,1992.7304135872844,0.35068264359936,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
C. CO2 Transport and storage,0.27443,,,,,,Summary1.As1,CANADA,2017,Subsector,1. Energy
