GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),482947.223699741,,,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
                                           Sectoral approach(2),485221.7291497488,224.67012015433153,29.93767902992285,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
1.  Energy industries,183608.93137583605,98.05495575562325,3.45001461444761,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,76706.7019324795,7.73564497577672,2.06164834995163,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
3.  Transport,137660.3012670007,41.56626524478292,22.09022204978945,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
4.  Other sectors,87008.63727922204,77.30829167600812,2.32919531809919,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
5.  Other,237.15729521054342,0.00496250214052,0.00659869763497,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
B. Fugitive emissions from fuels,16268.155750376469,2114.533404255122,0.34883701548857,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
1.  Solid fuels,,66.6299361391545,,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,16268.155750376469,2047.9034681159678,0.34883701548857,,,,Summary1.As1,CANADA,1999,Subsector,1. Energy
