GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),9052.586093849823,,,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
                                           Sectoral approach(2),8993.532879860526,13.36813081289926,0.44508348813933,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
1.  Energy industries,3542.0118271192446,0.15224680748659,0.03021974074866,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1862.2147157172287,0.15491386737954,0.05917808553796,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
3.  Transport,2013.7071458131384,0.59739212702499,0.14857107197614,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
4.  Other sectors,1572.3195614109134,12.46355504793814,0.20702273759657,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
5.  Other,3.2796298,2.296307e-05,9.185228e-05,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
B. Fugitive emissions from fuels,0.008851,7.626674,,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.008851,7.626674,,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
A.  Mineral industry,138.8259505126498,,,,,Summary1.As1,LATVIA,1996,Subsector,1. Energy
