GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),6583.1912767789545,,,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
                                           Sectoral approach(2),7549.349766936643,12.41503752202917,0.48956423202756,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
1.  Energy industries,2058.1277396320766,0.172829,0.0227356,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1143.5875288606142,0.23435135152372,0.06924018381238,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
3.  Transport,3047.3409770975877,0.48779566143819,0.18358046635969,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
4.  Other sectors,1292.6733739663646,11.51950832281226,0.21380033993549,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
5.  Other,7.62014738,0.000553186255,0.00020764192,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
B. Fugitive emissions from fuels,0.006182,5.327239,,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.006182,5.327239,,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
A.  Mineral industry,165.3778325219195,,,,,Summary1.As1,LATVIA,2005,Subsector,1. Energy
