GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),6717.318664441126,,,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
                                           Sectoral approach(2),6827.012647187221,9.90899601275208,0.57194926954396,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
1.  Energy industries,1864.4126554828845,0.216487,0.0285992,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,917.058798192868,0.493369445483,0.121297192212,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
3.  Transport,2758.1996143287797,0.25006985026917,0.16921135504247,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
4.  Other sectors,1280.0130938899886,8.94850859777391,0.25264225054749,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
5.  Other,7.3284852927,0.000561119226,0.000199271742,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
B. Fugitive emissions from fuels,0.004862,3.184306,,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.004862,3.184306,,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
A.  Mineral industry,586.9575930299179,,,,,Summary1.As1,LATVIA,2012,Subsector,1. Energy
