GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),7006.257085630479,,,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
                                           Sectoral approach(2),7253.994150999332,12.08184184348854,0.42991144154246,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
1.  Energy industries,2435.862909947434,0.168824115282,0.0246634615282,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1055.2025062196658,0.16438674634455,0.05985574815446,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
3.  Transport,2556.3246370731868,0.60014913077575,0.15455436647986,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
4.  Other sectors,1206.4378911590456,11.14848066389624,0.19083311661994,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
5.  Other,0.1662066,1.18719e-06,4.74876e-06,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
B. Fugitive emissions from fuels,0.007253,5.843323,,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.007253,5.843323,,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
A.  Mineral industry,145.16449241701875,,,,,Summary1.As1,LATVIA,2001,Subsector,1. Energy
