GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,8916.139204062538,0.35917697579134,0.24073659022811,Summary1.As3,ITALY,1994,Sector
CO2 emissions from biomass,16386.5865631967,,,Summary1.As3,ITALY,1994,Sector
Long-term storage of C in waste disposal sites,9100.43152765676,,,Summary1.As3,ITALY,1994,Sector
Indirect N2O,,,9.82477310685298,Summary1.As3,ITALY,1994,Sector
