GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,570.8838705497316,839.3706168755332,49.47773214363329,Summary1.As2,ITALY,2000,Sector
"4.  Land use, land-use change and forestry  (4)",-22971.7825951985,28.57045219516798,2.33082867889148,Summary1.As2,ITALY,2000,Sector
5.  Waste,208.26250157251994,805.0062524285543,5.09795872331415,Summary1.As2,ITALY,2000,Sector
