GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,472848.66446874547,379.4231952008822,18.16063813768609,,,,,Summary1.As1,ITALY,2005,Sector
2.  Industrial processes and product use,28704.03751508522,2.9717508918532,27.6893875,8718.322843171522,1759.4409914343826,24.428296784,0.0240481165177,Summary1.As1,ITALY,2005,Sector
