GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,417886.71841287194,434.55028391765603,19.21459706714091,,,,,Summary1.As1,ITALY,1996,Sector
2.  Industrial processes and product use,24823.406438743423,2.91242253241061,25.61753137756141,743.8886730350335,1119.2751494585393,24.428296784,0.03338338963778,Summary1.As1,ITALY,1996,Sector
