GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,442.36062756689444,760.7479394986997,39.86110012068116,Summary1.As2,ITALY,2018,Sector
"4.  Land use, land-use change and forestry  (4)",-45740.814459550355,6.11070940098709,1.50589007420744,Summary1.As2,ITALY,2018,Sector
5.  Waste,91.02503852400002,650.0703890706022,6.03948751191879,Summary1.As2,ITALY,2018,Sector
