GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,324875.9257220272,267.62883973934026,15.17622168107911,,,,,Summary1.As1,ITALY,2019,Sector
2.  Industrial processes and product use,15001.394885650005,1.65889301896955,2.14945,17019.378514522123,915.4043333333334,23.152635,0.01890762155364,Summary1.As1,ITALY,2019,Sector
