GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,594.5301435331259,864.3675848573273,51.22300376824071,Summary1.As2,ITALY,1999,Sector
"4.  Land use, land-use change and forestry  (4)",-25399.918747043983,18.99684441888953,2.18321613712998,Summary1.As2,ITALY,1999,Sector
5.  Waste,398.13862620883464,765.4573789314982,4.99094215743872,Summary1.As2,ITALY,1999,Sector
