GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,414322.02794022864,386.7219008414922,17.93747843627567,,,,,Summary1.As1,ITALY,2010,Sector
2.  Industrial processes and product use,21654.00175931286,2.39171376905982,4.1073625,14324.793284500474,1376.6356630605335,24.428296784,0.01723143478553,Summary1.As1,ITALY,2010,Sector
