GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,402902.93744137627,353.4050274208688,16.03792739027348,,,,,Summary1.As1,ITALY,2011,Sector
2.  Industrial processes and product use,21255.469737920655,2.64767982791363,2.81329375,15223.140454534087,1503.7556127768405,24.428296784,0.01929196921294,Summary1.As1,ITALY,2011,Sector
