GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,443929.70253475726,413.6393198551017,18.16732158066112,,,,,Summary1.As1,ITALY,2000,Sector
2.  Industrial processes and product use,25815.26986847514,2.9229017838021,28.85411478632466,2802.5523068047105,1363.2840751426243,24.428296784,0.0264240961662,Summary1.As1,ITALY,2000,Sector
