GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,321461.83297587617,259.67816085189287,15.46909765302343,,,,,Summary1.As1,ITALY,2021,Sector
2.  Industrial processes and product use,15221.018817967532,1.61634944520505,1.90444385276566,15387.77477291772,395.3216666666667,25.331,0.01095748584059,Summary1.As1,ITALY,2021,Sector
