GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,467445.89512772823,361.9128942980347,18.33447719774675,,,,,Summary1.As1,ITALY,2006,Sector
2.  Industrial processes and product use,28654.261590776037,3.04979367103599,11.144714311,9970.989851079708,1749.6807379296179,24.428296784,0.02495632377235,Summary1.As1,ITALY,2006,Sector
