GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),515136.99080913264,,,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
                                           Sectoral approach(2),516047.9367646219,50.44401124870181,9.56666663501946,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
1.  Energy industries,214775.86753509182,12.51559861068633,3.88160017301821,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,61802.42163495861,2.84552032690029,0.79475725333421,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
3.  Transport,132408.16788771746,13.02083260995947,4.09840854119293,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
4.  Other sectors,103294.50797065801,21.95820537203593,0.659594420185,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
5.  Other,3766.971736195968,0.10385432911979,0.13230624728911,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
B. Fugitive emissions from fuels,5421.465207476799,386.7384907457654,0.13770920520163,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
1.  Solid fuels,245.67247780216212,113.43768111852702,0.00014433228,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,5175.792729674637,273.3008096272383,0.13756487292163,,,,Summary1.As1,GBR,2007,Subsector,1. Energy
