GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),527321.7105883645,,,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
                                           Sectoral approach(2),523821.67389332934,80.76434465991672,11.27668139945518,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
1.  Energy industries,199771.1788528182,12.50142542732767,3.75241055947662,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,74377.10037203801,3.14162359929254,0.79455247987781,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
3.  Transport,127852.28142772304,27.35192628658909,5.75004230077489,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
4.  Other sectors,118900.14777841058,37.69443510083424,0.87343237347857,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
5.  Other,2920.965462339494,0.07493424587318,0.10624368584729,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
B. Fugitive emissions from fuels,6446.105153030183,651.0558488581827,0.16402737775384,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
1.  Solid fuels,190.25651419344,324.4417334500996,0.0001053,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6255.848638836743,326.614115408083,0.16392207775384,,,,Summary1.As1,GBR,2000,Subsector,1. Energy
