GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,905.3157472122365,,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
B.  Manure management,,156.4224305231209,10.56411960806682,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
D.  Agricultural soils,,,45.96784608778641,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
G. Liming,781.966575445492,,,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
H. Urea application,185.55100299580894,,,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
J.  Other ,2.98909331624735,10.08244182154382,0.48423725896424,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
A. Forest land (4),-17780.7493099444,3.94578445018744,1.70414939457275,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
B. Cropland (4),13760.352380851506,11.66987668403231,1.81350965844197,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
C. Grassland (4),-675.392193941969,99.45003997319047,0.19585286295439,Summary1.As2,GBR,2003,Subsector,3.  Agriculture
