GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),352713.40676049737,,,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
                                           Sectoral approach(2),352910.0224437842,48.35635016877593,7.93689969695842,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
1.  Energy industries,94216.7936605546,15.23052962185879,2.42493181100187,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,42993.00953702823,4.31827925750813,0.8148589887454,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
3.  Transport,122616.40440237251,3.85630583626321,3.96367997797953,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
4.  Other sectors,91466.0561893254,24.9094310401268,0.67549323416537,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
5.  Other,1617.7586545034992,0.041804413019,0.05793568506625,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,4477.2637645410605,216.26574731521242,0.12535451704288,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
1.  Solid fuels,320.0718017820218,18.8250453219158,3.888972e-05,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4157.191962759039,197.4407019932966,0.12531562732288,,,,Summary1.As1,GBR,2018,Subsector,1. Energy
