GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),532342.6453999433,,,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
                                           Sectoral approach(2),533006.9536396476,102.83639204279996,11.83076103718221,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
1.  Energy industries,203508.58313422962,10.77519935349093,3.83759385921644,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,70083.26340757462,3.63383085802241,0.89940227465614,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
3.  Transport,127482.35530465136,38.73197386943333,5.86692623929426,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
4.  Other sectors,128120.73624566931,49.59593292112566,1.08925004733358,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
5.  Other,3812.01554752272,0.09945504072763,0.13758861668179,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
B. Fugitive emissions from fuels,8706.853577325543,989.6437506576721,0.20851577932683,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
1.  Solid fuels,553.7547359513629,557.6112341454902,9.5904e-05,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,8153.098841374179,432.0325165121818,0.20841987532683,,,,Summary1.As1,GBR,1996,Subsector,1. Energy
