GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),50006.091969634326,,,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
                                           Sectoral approach(2),54860.0337612,12.465514707,1.80199268944,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
1.  Energy industries,31306.442322,1.509040242,0.2021170688,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4538.9729259000005,0.367722671,0.056352608,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
3.  Transport,10881.170023,2.221180664,0.672255434,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
4.  Other sectors,7099.4248726,8.008218915,0.862909417,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
5.  Other,1034.0236177,0.359352215,0.00835816164,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
B. Fugitive emissions from fuels,6.38208438,112.2615883823,9.04408e-07,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6.38208438,112.2615883823,9.04408e-07,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
A.  Mineral industry,2772.0936936000003,,,,,,Summary1.As1,BLR,2021,Subsector,1. Energy
