GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),50898.03989319501,,,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
                                           Sectoral approach(2),55119.790039499996,16.77823883445,1.9380675698,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
1.  Energy industries,30833.7389935,1.37458071,0.183298682,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4511.2455254999995,0.19015649,0.026192774,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
3.  Transport,11345.038008,2.06565026945,0.7803404958,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
4.  Other sectors,7124.3625625,12.541545865,0.938311128,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
5.  Other,1305.4049499999999,0.6063055,0.00992449,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,6.2947739030293,108.5959311516055,8.4892e-07,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6.2947739030293,108.5959311516055,8.4892e-07,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
A.  Mineral industry,2813.4714290093834,,,,,,Summary1.As1,BLR,2011,Subsector,1. Energy
