GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),46871.594451894394,,,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
                                           Sectoral approach(2),49687.39704952,14.68035562,1.537420776,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
1.  Energy industries,32399.075037,0.96293604,0.149720986,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3151.7833525,0.13211755,0.01890226,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
3.  Transport,6243.1605,1.487499575,0.552092108,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
4.  Other sectors,6591.362158020001,11.219763055,0.807326882,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
5.  Other,1302.0160019999998,0.8780394,0.00937854,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
B. Fugitive emissions from fuels,6.41890036691192,108.68181591055045,9.88e-07,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6.41890036691192,108.68181591055045,9.88e-07,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
A.  Mineral industry,1467.3275876031614,,,,,,Summary1.As1,BLR,2001,Subsector,1. Energy
