GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,375956.3334537399,267.5684148820002,7.97942301700532,,,,,,880.2439422414975,1159.5413016329937,216.50626426428477,177.23422847282737,2016,Sector
2.  Industrial processes and product use,22988.30675371613,3.70016644719673,2.91422849892715,13359.726126137777,267.2317828235167,NO,0.01907751794551,2.096730672e-05,13.35057831461781,210.5574687015492,457.9194194561813,20.44773591990355,2016,Sector
